site_code,site_name,collection_year,elevation,latitude,longitude,Aridity,Light,plot,block,treatment_name,N,P,Kµ,Rootsgperm2,rootmassfraction
trel.us,Trelease,2011,200,40.075,-88.829,0.8927,0.045374949,2,1,N,1,0,0,263.1203425,0.131881941
trel.us,Trelease,2011,200,40.075,-88.829,0.8927,0.045374949,23,3,Control,0,0,0,173.1475913,0.109959582
trel.us,Trelease,2011,200,40.075,-88.829,0.8927,0.045374949,24,3,NPK,1,1,1,259.5323607,0.13244607
trel.us,Trelease,2011,200,40.075,-88.829,0.8927,0.045374949,1,1,NK,1,0,1,71.58907769,0.030141639
trel.us,Trelease,2011,200,40.075,-88.829,0.8927,0.045374949,12,2,NP,1,1,0,95.30000379,0.045547963
trel.us,Trelease,2011,200,40.075,-88.829,0.8927,0.045374949,27,3,NK,1,0,1,25.33697929,0.020460488
trel.us,Trelease,2011,200,40.075,-88.829,0.8927,0.045374949,7,1,K,0,0,1,73.50721702,0.053498421
trel.us,Trelease,2011,200,40.075,-88.829,0.8927,0.045374949,15,2,NPK,1,1,1,88.40670242,0.059798635
trel.us,Trelease,2011,200,40.075,-88.829,0.8927,0.045374949,26,3,NP,1,1,0,59.6720204,0.029056256
trel.us,Trelease,2011,200,40.075,-88.829,0.8927,0.045374949,18,2,N,1,0,0,63.39006926,0.045153157
trel.us,Trelease,2011,200,40.075,-88.829,0.8927,0.045374949,9,1,Control,0,0,0,118.6057313,0.059913815
trel.us,Trelease,2011,200,40.075,-88.829,0.8927,0.045374949,10,1,NPK,1,1,1,29.53807126,0.012302209
trel.us,Trelease,2011,200,40.075,-88.829,0.8927,0.045374949,20,2,Control,0,0,0,50.19426668,0.031085926
trel.us,Trelease,2011,200,40.075,-88.829,0.8927,0.045374949,14,2,P,0,1,0,94.57801185,0.056210179
trel.us,Trelease,2011,200,40.075,-88.829,0.8927,0.045374949,21,3,PK,0,1,1,278.0745385,0.161476482
trel.us,Trelease,2011,200,40.075,-88.829,0.8927,0.045374949,22,3,N,1,0,0,86.79762978,0.084697337
trel.us,Trelease,2011,200,40.075,-88.829,0.8927,0.045374949,19,2,PK,0,1,1,183.2351457,0.097661077
trel.us,Trelease,2011,200,40.075,-88.829,0.8927,0.045374949,4,1,P,0,1,0,101.9834215,0.081133466
trel.us,Trelease,2011,200,40.075,-88.829,0.8927,0.045374949,17,2,K,0,0,1,180.206795,0.078978945
trel.us,Trelease,2011,200,40.075,-88.829,0.8927,0.045374949,30,3,K,0,0,1,165.3997478,0.080943412
trel.us,Trelease,2011,200,40.075,-88.829,0.8927,0.045374949,11,2,NK,1,0,1,134.6735089,0.116331166
trel.us,Trelease,2011,200,40.075,-88.829,0.8927,0.045374949,8,1,NP,1,1,0,42.07785212,0.026596575
trel.us,Trelease,2011,200,40.075,-88.829,0.8927,0.045374949,6,1,PK,0,1,1,253.1807538,0.16770483
ukul.za,Ukulinga,2012,842.5,-29.67,30.4,0.6317,0.103982577,9,1,NK,1,0,1,175.1256504,0.301589451
ukul.za,Ukulinga,2012,842.5,-29.67,30.4,0.6317,0.103982577,18,2,N,1,0,0,74.4069609,0.168396036
ukul.za,Ukulinga,2012,842.5,-29.67,30.4,0.6317,0.103982577,1,1,NP,1,1,0,97.58159136,0.042745856
ukul.za,Ukulinga,2012,842.5,-29.67,30.4,0.6317,0.103982577,22,3,Control,0,0,0,55.92881225,0.085507757
ukul.za,Ukulinga,2012,842.5,-29.67,30.4,0.6317,0.103982577,28,3,K,0,0,1,182.9424307,0.20175788
ukul.za,Ukulinga,2012,842.5,-29.67,30.4,0.6317,0.103982577,30,3,Control,0,0,0,487.3865094,0.402670143
ukul.za,Ukulinga,2012,842.5,-29.67,30.4,0.6317,0.103982577,10,1,NPK,1,1,1,132.4427544,0.186632997
ukul.za,Ukulinga,2012,842.5,-29.67,30.4,0.6317,0.103982577,29,3,PK,0,1,1,153.301842,0.127194862
ukul.za,Ukulinga,2012,842.5,-29.67,30.4,0.6317,0.103982577,3,1,P,0,1,0,40.71163825,0.025755259
ukul.za,Ukulinga,2012,842.5,-29.67,30.4,0.6317,0.103982577,11,2,P,0,1,0,320.0001288,0.169487094
ukul.za,Ukulinga,2012,842.5,-29.67,30.4,0.6317,0.103982577,5,1,Control,0,0,0,416.7360207,0.298268101
ukul.za,Ukulinga,2012,842.5,-29.67,30.4,0.6317,0.103982577,21,3,NP,1,1,0,136.3507555,0.087200262
ukul.za,Ukulinga,2012,842.5,-29.67,30.4,0.6317,0.103982577,14,2,NK,1,0,1,402.8831018,0.467743665
ukul.za,Ukulinga,2012,842.5,-29.67,30.4,0.6317,0.103982577,6,1,N,1,0,0,147.8255635,0.121255405
ukul.za,Ukulinga,2012,842.5,-29.67,30.4,0.6317,0.103982577,25,3,NPK,1,1,1,298.5505156,0.241174886
ukul.za,Ukulinga,2012,842.5,-29.67,30.4,0.6317,0.103982577,13,2,K,0,0,1,183.8305618,0.195308747
ukul.za,Ukulinga,2012,842.5,-29.67,30.4,0.6317,0.103982577,16,2,PK,0,1,1,35.53499715,0.036791996
ukul.za,Ukulinga,2012,842.5,-29.67,30.4,0.6317,0.103982577,24,3,NK,1,0,1,206.2023617,0.238053336
ukul.za,Ukulinga,2012,842.5,-29.67,30.4,0.6317,0.103982577,4,1,PK,0,1,1,114.042881,0.102098127
ukul.za,Ukulinga,2012,842.5,-29.67,30.4,0.6317,0.103982577,27,3,N,1,0,0,407.0582165,0.358402176
ukul.za,Ukulinga,2012,842.5,-29.67,30.4,0.6317,0.103982577,17,2,NP,1,1,0,375.7777778,0.138787436
ukul.za,Ukulinga,2012,842.5,-29.67,30.4,0.6317,0.103982577,26,3,P,0,1,0,134.2538144,0.12020715
ukul.za,Ukulinga,2012,842.5,-29.67,30.4,0.6317,0.103982577,23,3,NPK,1,1,1,150.4392786,0.099382556
ukul.za,Ukulinga,2012,842.5,-29.67,30.4,0.6317,0.103982577,19,2,NPK,1,1,1,176.3720172,0.100823071
ukul.za,Ukulinga,2012,842.5,-29.67,30.4,0.6317,0.103982577,7,1,K,0,0,1,25.71570865,0.021456297
ukul.za,Ukulinga,2012,842.5,-29.67,30.4,0.6317,0.103982577,8,1,Control,0,0,0,286.0002849,0.218587758
ukul.za,Ukulinga,2012,842.5,-29.67,30.4,0.6317,0.103982577,20,2,Control,0,0,0,274.6079927,0.252813452
ukul.za,Ukulinga,2012,842.5,-29.67,30.4,0.6317,0.103982577,15,2,NPK,1,1,1,219.8745202,0.226692403
ukul.za,Ukulinga,2012,842.5,-29.67,30.4,0.6317,0.103982577,2,1,NPK,1,1,1,100.6606984,0.040555293
ukul.za,Ukulinga,2012,842.5,-29.67,30.4,0.6317,0.103982577,12,2,Control,0,0,0,60.87026861,0.106440695
unc.us,Duke Forest,2011,141,36.00828,-79.020423,0.9121,0.213941496,7,1,PK,0,1,1,72.2824972,0.192172965
unc.us,Duke Forest,2011,141,36.00828,-79.020423,0.9121,0.213941496,19,2,NP,1,1,0,184.0175192,0.131036975
unc.us,Duke Forest,2011,141,36.00828,-79.020423,0.9121,0.213941496,24,3,PK,0,1,1,72.26634198,0.04360575
unc.us,Duke Forest,2011,141,36.00828,-79.020423,0.9121,0.213941496,14,2,Control,0,0,0,198.0959115,0.426535644
unc.us,Duke Forest,2011,141,36.00828,-79.020423,0.9121,0.213941496,27,3,N,1,0,0,124.8733975,0.280962645
unc.us,Duke Forest,2011,141,36.00828,-79.020423,0.9121,0.213941496,5,1,N,1,0,0,170.7734242,0.226801752
unc.us,Duke Forest,2011,141,36.00828,-79.020423,0.9121,0.213941496,12,2,P,0,1,0,139.798161,0.087226429
unc.us,Duke Forest,2011,141,36.00828,-79.020423,0.9121,0.213941496,11,2,PK,0,1,1,105.7738584,0.212428506
unc.us,Duke Forest,2011,141,36.00828,-79.020423,0.9121,0.213941496,3,1,NK,1,0,1,106.5424431,0.101901595
unc.us,Duke Forest,2011,141,36.00828,-79.020423,0.9121,0.213941496,29,3,NPK,1,1,1,192.4444691,0.140789559
unc.us,Duke Forest,2011,141,36.00828,-79.020423,0.9121,0.213941496,15,2,K,0,0,1,116.9164941,0.169021397
unc.us,Duke Forest,2011,141,36.00828,-79.020423,0.9121,0.213941496,25,3,NK,1,0,1,110.5366867,0.154014914
unc.us,Duke Forest,2011,141,36.00828,-79.020423,0.9121,0.213941496,13,2,NK,1,0,1,99.57252398,0.119911199
unc.us,Duke Forest,2011,141,36.00828,-79.020423,0.9121,0.213941496,9,1,P,0,1,0,87.64290042,0.075816123
unc.us,Duke Forest,2011,141,36.00828,-79.020423,0.9121,0.213941496,10,1,NPK,1,1,1,147.1523079,0.168088522
unc.us,Duke Forest,2011,141,36.00828,-79.020423,0.9121,0.213941496,4,1,K,0,0,1,778.7663216,0.577520038
unc.us,Duke Forest,2011,141,36.00828,-79.020423,0.9121,0.213941496,30,3,K,0,0,1,96.62214511,0.23756303
unc.us,Duke Forest,2011,141,36.00828,-79.020423,0.9121,0.213941496,22,3,Control,0,0,0,140.4120825,0.419196752
unc.us,Duke Forest,2011,141,36.00828,-79.020423,0.9121,0.213941496,26,3,P,0,1,0,133.5379115,0.242318214
unc.us,Duke Forest,2011,141,36.00828,-79.020423,0.9121,0.213941496,21,3,NP,1,1,0,418.5252155,0.416200438
unc.us,Duke Forest,2011,141,36.00828,-79.020423,0.9121,0.213941496,6,1,NP,1,1,0,147.745653,0.202795326
unc.us,Duke Forest,2011,141,36.00828,-79.020423,0.9121,0.213941496,2,1,Control,0,0,0,728.7202326,0.597767227
unc.us,Duke Forest,2011,141,36.00828,-79.020423,0.9121,0.213941496,17,2,NPK,1,1,1,429.5451988,0.215367531
unc.us,Duke Forest,2011,141,36.00828,-79.020423,0.9121,0.213941496,20,2,N,1,0,0,96.04175651,0.237569961
valm.ch,Val Mustair,2011,2320,46.631345,10.372252,1.6479,0.916555641,23,3,P,0,1,0,839.6982425,0.803425015
valm.ch,Val Mustair,2011,2320,46.631345,10.372252,1.6479,0.916555641,22,3,K,0,0,1,563.0107428,0.680901527
valm.ch,Val Mustair,2011,2320,46.631345,10.372252,1.6479,0.916555641,21,3,Control,0,0,0,661.1493246,0.740535198
valm.ch,Val Mustair,2011,2320,46.631345,10.372252,1.6479,0.916555641,26,3,NK,1,0,1,773.4622701,0.840800036
valm.ch,Val Mustair,2011,2320,46.631345,10.372252,1.6479,0.916555641,27,3,NP,1,1,0,1216.95606,0.864587987
valm.ch,Val Mustair,2011,2320,46.631345,10.372252,1.6479,0.916555641,18,2,NPK,1,1,1,1387.928264,0.905144084
valm.ch,Val Mustair,2011,2320,46.631345,10.372252,1.6479,0.916555641,28,3,NPK,1,1,1,1918.041232,0.861018913
valm.ch,Val Mustair,2011,2320,46.631345,10.372252,1.6479,0.916555641,17,2,NP,1,1,0,1474.214263,0.881225234
valm.ch,Val Mustair,2011,2320,46.631345,10.372252,1.6479,0.916555641,24,3,N,1,0,0,829.4168164,0.8368085
valm.ch,Val Mustair,2011,2320,46.631345,10.372252,1.6479,0.916555641,14,2,N,1,0,0,359.7151707,0.736117882
valm.ch,Val Mustair,2011,2320,46.631345,10.372252,1.6479,0.916555641,11,2,Control,0,0,0,307.5549,0.712501816
valm.ch,Val Mustair,2011,2320,46.631345,10.372252,1.6479,0.916555641,13,2,P,0,1,0,748.1635135,0.865866342
valm.ch,Val Mustair,2011,2320,46.631345,10.372252,1.6479,0.916555641,4,1,N,1,0,0,567.6901612,0.736026712
valm.ch,Val Mustair,2011,2320,46.631345,10.372252,1.6479,0.916555641,5,1,PK,0,1,1,232.752238,0.704557776
valm.ch,Val Mustair,2011,2320,46.631345,10.372252,1.6479,0.916555641,16,2,NK,1,0,1,1273.872127,0.846976985
valm.ch,Val Mustair,2011,2320,46.631345,10.372252,1.6479,0.916555641,6,1,NK,1,0,1,808.7176661,0.789749721
valm.ch,Val Mustair,2011,2320,46.631345,10.372252,1.6479,0.916555641,1,1,Control,0,0,0,429.303802,0.617922206
valm.ch,Val Mustair,2011,2320,46.631345,10.372252,1.6479,0.916555641,2,1,K,0,0,1,943.0635088,0.738838552
valm.ch,Val Mustair,2011,2320,46.631345,10.372252,1.6479,0.916555641,12,2,K,0,0,1,728.602847,0.845734694
valm.ch,Val Mustair,2011,2320,46.631345,10.372252,1.6479,0.916555641,25,3,PK,0,1,1,403.7855771,0.610468489
valm.ch,Val Mustair,2011,2320,46.631345,10.372252,1.6479,0.916555641,7,1,NP,1,1,0,1841.623125,0.900098881
valm.ch,Val Mustair,2011,2320,46.631345,10.372252,1.6479,0.916555641,8,1,NPK,1,1,1,290.1177945,0.652583921
valm.ch,Val Mustair,2011,2320,46.631345,10.372252,1.6479,0.916555641,3,1,P,0,1,0,738.7881735,0.776618688
valm.ch,Val Mustair,2011,2320,46.631345,10.372252,1.6479,0.916555641,15,2,PK,0,1,1,841.0897122,0.858701936
